z_m,u_m_s,v_m_s,w_upper_m_s,scalar,u_rms_m_s,v_rms_m_s,w_upper_rms_m_s,scalar_rms
766.0,13.548937448722729,0,0,0,0.091840317997850057,0.091840317997850057,0.070710678118654766,0
770.0,13.554145793829866,0,0,0,0.091558980157061376,0.091558980157061376,0.069837624940897292,0
774.0,13.559327152571864,0,0,0,0.091271545120146416,0.091271545120146416,0.068954054473706713,0
778.0,13.564481803160529,0,0,0,0.090977899067245002,0.090977899067245002,0.068060099779545330,0
782.0,13.569610019527449,0,0,0,0.090677922647465992,0.090677922647465992,0.067155895484701855,0
786.0,13.574712071411344,0,0,0,0.090371490637069563,0.090371490637069563,0.066241577759017206,0
790.0,13.579788224443204,0,0,0,0.090058471569958248,0.090058471569958248,0.065317284295377670,0
794.0,13.584838740229273,0,0,0,0.089738727337738286,0.089738727337738286,0.064383154288979144,0
798.0,13.589863876431945,0,0,0,0.089412112756287590,0.089412112756287590,0.063439328416364557,0
802.0,13.594863886848652,0,0,0,0.089078475095398943,0.089078475095398943,0.062485948814238634,0
806.0,13.599839021488766,0,0,0,0.088737653567645305,0.088737653567645305,0.061523159058062694,0
810.0,13.604789526648622,0,0,0,0.088389478772133656,0.088389478772133656,0.060551104140432570,0
814.0,13.609715644984677,0,0,0,0.088033772088262033,0.088033772088262033,0.059569930449243351,0
818.0,13.614617615584883,0,0,0,0.087670345013961426,0.087670345013961426,0.058579785745643903,0
822.0,13.619495674038317,0,0,0,0.087298998442174633,0.087298998442174633,0.057580819141784548,0
826.0,13.624350052503114,0,0,0,0.086919521868482064,0.086919521868482064,0.056573181078361345,0
830.0,13.629180979772780,0,0,0,0.086531692521808992,0.086531692521808992,0.055557023301960218,0
834.0,13.633988681340885,0,0,0,0.086135274409016804,0.086135274409016804,0.054532498842204638,0
838.0,13.638773379464221,0,0,0,0.085730017262861696,0.085730017262861696,0.053499761988709718,0
842.0,13.643535293224463,0,0,0,0.085315655381264149,0.085315655381264149,0.052458968267846899,0
846.0,13.648274638588360,0,0,0,0.084891906344027046,0.084891906344027046,0.051410274419322180,0
850.0,13.652991628466498,0,0,0,0.084458469591018132,0.084458469591018132,0.050353838372571770,0
854.0,13.657686472770706,0,0,0,0.084015024843327929,0.084015024843327929,0.049289819222978419,0
858.0,13.662359378470100,0,0,0,0.083561230345949727,0.083561230345949727,0.048218377207912291,0
862.0,13.667010549645831,0,0,0,0.083096720907002708,0.083096720907002708,0.047139673682599789,0
866.0,13.671640187544572,0,0,0,0.082621105704314871,0.082621105704314871,0.046053871095824025,0
870.0,13.676248490630767,0,0,0,0.082133965825142138,0.082133965825142138,0.044961132965460691,0
874.0,13.680835654637672,0,0,0,0.081634851498735575,0.081634851498735575,0.043861623853852755,0
878.0,13.685401872617254,0,0,0,0.081123278974137444,0.081123278974137444,0.042755509343028207,0
882.0,13.689947334988929,0,0,0,0.080598726986680247,0.080598726986680247,0.041642956009763719,0
886.0,13.694472229587218,0,0,0,0.080060632745791158,0.080060632745791158,0.040524131400498993,0
890.0,13.698976741708323,0,0,0,0.079508387363359384,0.079508387363359384,0.039399204006104818,0
894.0,13.703461054155651,0,0,0,0.078941330625456191,0.078941330625456191,0.038268343236508989,0
898.0,13.707925347284336,0,0,0,0.078358744989750567,0.078358744989750567,0.037131719395183775,0
902.0,13.712369799044760,0,0,0,0.077759848665422876,0.077759848665422876,0.035989503653498837,0
906.0,13.716794585025117,0,0,0,0.077143787600258293,0.077143787600258293,0.034841868024943483,0
910.0,13.721199878493033,0,0,0,0.076509626158927480,0.076509626158927480,0.033688985339222037,0
914.0,13.725585850436287,0,0,0,0.075856336224563892,0.075856336224563892,0.032531029216226325,0
918.0,13.729952669602628,0,0,0,0.075182784389005025,0.075182784389005025,0.031368174039889139,0
922.0,13.734300502538732,0,0,0,0.074487716810497290,0.074487716810497290,0.030200594931922804,0
926.0,13.738629513628316,0,0,0,0.073769741204357517,0.073769741204357517,0.029028467725446240,0
930.0,13.742939865129438,0,0,0,0.073027305282325025,0.073027305282325025,0.027851968938505320,0
934.0,13.747231717210980,0,0,0,0.072258670756311136,0.072258670756311136,0.026671275747489849,0
938.0,13.751505227988362,0,0,0,0.071461881752040768,0.071461881752040768,0.025486565960451471,0
942.0,13.755760553558501,0,0,0,0.070634726108556603,0.070634726108556603,0.024298017990326409,0
946.0,13.759997848034015,0,0,0,0.069774687527447851,0.069774687527447851,0.023105810828067133,0
950.0,13.764217263576723,0,0,0,0.068878885815585253,0.068878885815585253,0.021910124015687007,0
954.0,13.768418950430423,0,0,0,0.067944001436433477,0.067944001436433477,0.020711137619221887,0
958.0,13.772603056952997,0,0,0,0.066966179089526109,0.066966179089526109,0.019509032201612861,0
962.0,13.776769729647844,0,0,0,0.065940902821335232,0.065940902821335232,0.018303988795514089,0
966.0,13.780919113194654,0,0,0,0.064862831815034036,0.064862831815034036,0.017096188876030122,0
970.0,13.785051350479566,0,0,0,0.063725580802889273,0.063725580802889273,0.015885814333386147,0
974.0,13.789166582624672,0,0,0,0.062521420755577747,0.062521420755577747,0.014673047445536181,0
978.0,13.793264949016955,0,0,0,0.061240861889090371,0.061240861889090371,0.013458070850712628,0
982.0,13.797346587336603,0,0,0,0.059872057878842450,0.059872057878842450,0.012241067519921635,0
986.0,13.801411633584772,0,0,0,0.058399929180332058,0.058399929180332058,0.011022220729388325,0
990.0,13.805460222110773,0,0,0,0.056804827271706174,0.056804827271706174,0.0098017140329560836,0
994.0,13.809492485638710,0,0,0,0.055060412261762275,0.055060412261762275,0.0085797312344440164,0
998.0,13.813508555293602,0,0,0,0.053130102447464550,0.053130102447464550,0.0073564563599667733,0
1002.0,13.817508560626948,0,0,0,0.050960737029499915,0.050960737029499915,0.0061320736302208495,0
1006.0,13.821492629641822,0,0,0,0.048470267337354572,0.048470267337354572,0.0049067674327417966,0
1010.0,13.825460888817442,0,0,0,0.045520927528229727,0.045520927528229727,0.0036807222941358832,0
1014.0,13.829413463133266,0,0,0,0.041849998445221526,0.041849998445221526,0.0024541228522912328,0
1018.0,13.833350476092605,0,0,0,0.036833599356637985,0.036833599356637985,0.0012271538285720009,0
1022.0,13.837272049745787,0,0,0,0.027987834467523065,0.027987834467523065,1.2246467991473533e-17,0
