z_m,u_m_s,v_m_s,w_upper_m_s,scalar,u_rms_m_s,v_rms_m_s,w_upper_rms_m_s,scalar_rms
433.0,12.978493006984626,0,0,0,0.09926115540661277,0.09926115540661277,0.09715038909862518,0
435.0,12.983101310070822,0,0,0,0.0992983114120724,0.0992983114120724,0.09729399522055601,0
437.0,12.987688474077727,0,0,0,0.09933449215728757,0.09933449215728757,0.09743393827855759,0
439.0,12.992254692057308,0,0,0,0.0993696994458937,0.0993696994458937,0.09757021300385287,0
441.0,12.996800154428984,0,0,0,0.09940393502772266,0.09940393502772266,0.09770281426577544,0
443.0,13.001325049027272,0,0,0,0.09943720059933675,0.09943720059933675,0.09783173707196277,0
445.0,13.005829561148378,0,0,0,0.09946949780454487,0.09946949780454487,0.09795697656854406,0
447.0,13.010313873595706,0,0,0,0.09950082823490035,0.09950082823490035,0.09807852804032305,0
449.0,13.01477816672439,0,0,0,0.09953119343018156,0.09953119343018156,0.09819638691095553,0
451.0,13.019222618484815,0,0,0,0.09956059487885517,0.09956059487885517,0.09831054874312163,0
453.0,13.023647404465171,0,0,0,0.09958903401852237,0.09958903401852237,0.0984210092386929,0
455.0,13.028052697933088,0,0,0,0.0996165122363486,0.0996165122363486,0.09852776423889413,0
457.0,13.032438669876342,0,0,0,0.09964303086947669,0.09964303086947669,0.09863080972445987,0
459.0,13.036805489042683,0,0,0,0.09966859120542414,0.09966859120542414,0.09873014181578585,0
461.0,13.041153321978786,0,0,0,0.0996931944824642,0.0996931944824642,0.09882575677307495,0
463.0,13.045482333068371,0,0,0,0.09971684188999169,0.09971684188999169,0.0989176509964781,0
465.0,13.049792684569493,0,0,0,0.09973953456887305,0.09973953456887305,0.09900582102622972,0
467.0,13.054084536651034,0,0,0,0.09976127361178155,0.09976127361178155,0.099090263542778,0
469.0,13.058358047428417,0,0,0,0.09978206006351727,0.09978206006351727,0.09917097536690996,0
471.0,13.062613372998555,0,0,0,0.09980189492131242,0.09980189492131242,0.099247953459871,0
473.0,13.06685066747407,0,0,0,0.09982077913512213,0.09982077913512213,0.09932119492347946,0
475.0,13.071070083016778,0,0,0,0.0998387136079007,0.0998387136079007,0.09939069700023562,0
477.0,13.075271769870477,0,0,0,0.09985569919586373,0.09985569919586373,0.09945645707342554,0
479.0,13.079455876393052,0,0,0,0.09987173670873618,0.09987173670873618,0.09951847266721969,0
481.0,13.083622549087899,0,0,0,0.09988682690998639,0.09988682690998639,0.09957674144676598,0
483.0,13.087771932634709,0,0,0,0.09990097051704647,0.09990097051704647,0.09963126121827781,0
485.0,13.091904169919621,0,0,0,0.09991416820151898,0.09991416820151898,0.09968202992911657,0
487.0,13.096019402064726,0,0,0,0.0999264205893701,0.0999264205893701,0.09972904566786903,0
489.0,13.10011776845701,0,0,0,0.09993772826110942,0.09993772826110942,0.09977230666441916,0
491.0,13.104199406776658,0,0,0,0.09994809175195636,0.09994809175195636,0.09981181129001493,0
493.0,13.108264453024827,0,0,0,0.09995751155199362,0.09995751155199362,0.09984755805732948,0
495.0,13.112313041550827,0,0,0,0.09996598810630714,0.09996598810630714,0.09987954562051725,0
497.0,13.116345305078767,0,0,0,0.09997352181511354,0.09997352181511354,0.09990777277526454,0
499.0,13.120361374733656,0,0,0,0.09998011303387425,0.09998011303387425,0.09993223845883496,0
501.0,13.124361380067002,0,0,0,0.09998576207339686,0.09998576207339686,0.09995294175010933,0
503.0,13.128345449081877,0,0,0,0.09999046919992378,0.09999046919992378,0.09996988186962043,0
505.0,13.132313708257497,0,0,0,0.09999423463520808,0.09999423463520808,0.09998305817958235,0
507.0,13.13626628257332,0,0,0,0.09999705855657652,0.09999705855657652,0.09999247018391445,0
509.0,13.14020329553266,0,0,0,0.0999989410969801,0.0999989410969801,0.09999811752826011,0
511.0,13.144124869185841,0,0,0,0.09999988234503177,0.09999988234503177,0.1,0
513.0,13.148031124152906,0,0,0,0.09999988234503177,0.09999988234503177,0.09999811752826011,0
515.0,13.151922179645874,0,0,0,0.0999989410969801,0.0999989410969801,0.09999247018391445,0
517.0,13.155798153490567,0,0,0,0.09999705855657652,0.09999705855657652,0.09998305817958235,0
519.0,13.159659162148026,0,0,0,0.09999423463520808,0.09999423463520808,0.09996988186962043,0
521.0,13.163505320735505,0,0,0,0.09999046919992378,0.09999046919992378,0.09995294175010933,0
