z_m,u_m_s,v_m_s,w_upper_m_s,scalar,u_rms_m_s,v_rms_m_s,w_upper_rms_m_s,scalar_rms
954.0,11.674018137135661,0,0,0,0.1,0.1,0.020711137619221887,0
958.0,11.67719447931831,0,0,0,0.1,0.1,0.01950903220161286,0
962.0,11.680357586703485,0,0,0,0.1,0.1,0.01830398879551409,0
966.0,11.683507569124014,0,0,0,0.1,0.1,0.01709618887603012,0
970.0,11.686644535051137,0,0,0,0.1,0.1,0.015885814333386147,0
974.0,11.689768591616946,0,0,0,0.1,0.1,0.01467304744553618,0
978.0,11.692879844636323,0,0,0,0.1,0.1,0.013458070850712628,0
982.0,11.695978398628451,0,0,0,0.1,0.1,0.012241067519921635,0
986.0,11.699064356837884,0,0,0,0.1,0.1,0.011022220729388325,0
990.0,11.702137821255183,0,0,0,0.1,0.1,0.009801714032956084,0
994.0,11.705198892637146,0,0,0,0.1,0.1,0.008579731234444016,0
998.0,11.708247670526633,0,0,0,0.1,0.1,0.007356456359966773,0
1002.0,11.711284253271977,0,0,0,0.1,0.1,0.0061320736302208495,0
1006.0,11.714308738046023,0,0,0,0.1,0.1,0.004906767432741797,0
1010.0,11.717321220864806,0,0,0,0.1,0.1,0.003680722294135883,0
1014.0,11.720321796605807,0,0,0,0.1,0.1,0.002454122852291233,0
1018.0,11.723310559025911,0,0,0,0.1,0.1,0.0012271538285720009,0
1022.0,11.726287600778974,0,0,0,0.1,0.1,0.0,0
